earn1,earn2,earn3,earn4,earn5,earn6,aid1,aid2,aid3,aid4,aid5,aid6,xsexf,xhsdip,xchld05,single,grd1720,grade16,grd1315,grade12,grde911,white,hisp,black,age,paid1,paid2,paid3,paid4,tcpp1,tcpp2,tcpp3,tcpp4,tcpp5,tcpp6,tcpp7,tcpp8,tcpp9,tcpp10,tcprn1,tcprn2,tcprn3,tcprn4,tcprn5,tcprn6,tcprn7,tcprn8,tcprn9,tcprn10
1566.2059326171875,3357.003173828125,1098.1322021484375,241.8734588623047,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,34,1,1,1,1,1,0,0,1,0,1,1,1,1,1,25.200000762939453,0,0,120.78671264648438,0,473.1585998535156,2780.407470703125,2979.594482421875,3125.348876953125,2794.844482421875
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,269.33905029296875,163.82057189941406,156.7890625,933.2701416015625,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,39,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1832.5999755859375,1130.2283935546875,2538.773681640625,2397.041015625,2136.609130859375,1773.2392578125,0,0
1030.649658203125,1052.7603759765625,34.18046188354492,213.978515625,3526.14404296875,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,33,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1586.829833984375,395.182861328125,3352.205810546875,2923.199951171875,1725.8319091796875,2923.652587890625,3730.0087890625,1138.84619140625,0,2449.61962890625
0,0,75.181640625,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,32,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,2045.4276123046875,3734.40966796875,523.9117431640625,0,0,2437.56494140625,2169.846923828125,2270.419921875,1326.6129150390625
0,0,251.68499755859375,694.732421875,898.375,2364.484619140625,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.25,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541.254150390625,1597.669677734375,1585.0220947265625,1599.9224853515625,1617.9989013671875,143.2372283935547,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,36,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1614.9168701171875,1534.4117431640625,1062.5999755859375,1123.137939453125,0,1725.5244140625,0,0,0,0
0,0,0,0,1229.9608154296875,914.13165283203125,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,37,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,48.215518951416016,1703.4444580078125,1682.3863525390625,1701.72412109375,1437.1639404296875,0,0,0
805.2518310546875,0,0,0,538.981689453125,488.6108703613281,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7121.49609375,7191,6582.7998046875,4801.6982421875,7157.31787109375,5852.40380859375,5694.23095703125,5736.86376953125,4812.81689453125,5903.70556640625
0,0,4375.779296875,1967.4930419921875,2280.06005859375,3198.481201171875,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,29,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2885.939697265625,4238.3115234375,4218.62890625,0,0,0
1414.0435791015625,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,27,0,0,0,1,1,1,1,1,1,0,0,1,1,1,4326.7646484375,3868.199951171875,3570.784423828125,4178.07177734375,917.40380859375,0,0,2032.409423828125,2526.732177734375,2951.634521484375
0,0,0,0,219.89662170410156,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,43,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1232.6170654296875,0
0,0,0,0,521.25,669.98712158203125,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.121337890625,2153.634521484375,3605.1376953125,3550.69140625,1064.31494140625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,785.17645263671875,872.20001220703125,0,0,0,0,0,0,0
856.7333984375,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,25,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2932.564453125,3035.67431640625,2870.20361328125,2000.2646484375,3316.60009765625,3287.163818359375,2612.898681640625,1429.3094482421875,3705.97705078125,3543.530517578125
0,0,0,0,0,1048.82763671875,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,297.4819030761719,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,54.11184310913086,0,0,3985.107177734375,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,31,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,17.453580856323242,0,49.17119598388672,5171.92822265625,4910.8310546875,4483.490234375
0,0,0,0,0,294.279296875,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,33,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,472.22845458984375,792.56500244140625,1745.655517578125,2331.507568359375,1895.58251953125,0,0
0,1306.9093017578125,2828.669189453125,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162.14158630371094,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,24,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,28.509531021118164,0,0,0,299.4972839355469,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,41,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.8460693359375,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,31,0,1,1,1,1,1,0,0,0,1,1,1,1,1,2928.578369140625,1333.85693359375,0,0,0,896.24139404296875,2055.537353515625,2038.9947509765625,1421.012451171875,1466.644287109375
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,46,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,31,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,420,1517.3707275390625,1503.8778076171875,3688.30859375,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,49,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3661.267578125,4834.53076171875,4541.92431640625,4819.38720703125,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,772.02056884765625,7670.69091796875,4573.72705078125,2623.222412109375,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,26,0,0,0,0,1,1,1,1,0,0,0,0,1,0,3408.965087890625,6729.2939453125,4967.2001953125,144.64654541015625,0,0,0,0,601.974609375,0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,42,1,1,1,1,1,1,1,1,1,1,1,0,0,0,168.64706420898438,992.5999755859375,377.21551513671875,1868.7998046875,428.5052490234375,1149.0274658203125,1179.21142578125,0,0,0
1608.0797119140625,698.04278564453125,2631.93359375,3577.597900390625,3702.726318359375,4449.40380859375,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,37,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3488.534423828125,5617.80322265625,0,0,0,5796.24072265625,9732.0419921875,8552.791015625
0,0,0,1970.9503173828125,1467.068115234375,2657.48486328125,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,40,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,431.606689453125,3720.0390625,733.32373046875,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,37,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.10260009765625,2742.73828125,4699.0361328125,1953.760986328125,320.4922790527344,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,24,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1037.8677978515625,0,1495.199951171875,2114.392333984375,1860.2469482421875,1012.3076782226562,1006.4898681640625,1151.2052001953125,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,47,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1866.5211181640625,8607.912109375,4380.60009765625,2267.54736328125,2494.583984375,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,45,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1032.5950927734375
0,0,2612.32275390625,2959.689208984375,4210.84375,5212.787109375,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,1,1,1,0,1,0,0,0,0,0,0,0,1,1,4431.759765625,0,0,0,0,0,0,0,5388.99658203125,4622.09228515625
1434.937744140625,1927.152587890625,4045.5703125,4228.36279296875,4023.18115234375,4143.921875,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,31,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4839.61767578125,4291,3592.05615234375,4206.58154296875,3213.789306640625,4052.1396484375,3502.258056640625,3707.210205078125,3552.42041015625,3468.24609375
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,58.31322479248047,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2416.4482421875,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,28,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3118.409423828125,2061.2392578125,3511.4423828125,3314.725830078125,2861.061767578125,3468.80419921875,4170.232421875,4157.0615234375,2865.580810546875
709.90118408203125,0,249.8988800048828,527.81365966796875,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,29,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,594.4237060546875,639.8819580078125,0,691.312744140625,1355.9329833984375
0,0,0,0,0,4303.06298828125,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,29,1,0,0,0,1,1,1,1,1,0,1,1,1,1,461.70587158203125,6207.60009765625,5153.3876953125,4849.47119140625,6072.408203125,0,4248.109375,4353.8857421875,4174.73095703125,3927.456298828125
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525.4534912109375,1622.3978271484375,1690.415771484375,1689.2412109375,1984.332763671875,1795.4310302734375,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1266.22607421875,2416.35302734375,1096.199951171875,1633.6551513671875,1650.701904296875,2676.000732421875,2807.11767578125,2869.906005859375,3494.135009765625,2915.114013671875
0,1581.2921142578125,121.75164794921875,4742.09130859375,5459.3271484375,5228.08154296875,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,43,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2491.084228515625,2035.389404296875,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,26,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1806.9508056640625,3220.51416015625
0,0,0,0,1157.52734375,8370.083984375,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,29,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.60931396484375
1358.1937255859375,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1605.344970703125,1079.61767578125,1593.199951171875,2660.362060546875,1979.9869384765625,1409.1783447265625,1586.8214111328125,1076.030517578125,849.32061767578125,994.19781494140625
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721.3179931640625,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,36,0,1,1,1,1,1,0,0,1,1,1,1,0,0,6041.853515625,5798.083984375,0,0,3855.60009765625,1806.663818359375,2178.128173828125,230.06993103027344,0,0
5719.95068359375,6979.4130859375,8413.0185546875,6477.3525390625,7493.34716796875,8780.2001953125,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7965.11767578125,7081.2001953125,6872.12939453125,1894.4583740234375,0,2178.788818359375,5694.11767578125,6912.27783203125,6011.6728515625,6042.24072265625
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1704.698974609375,3556.641357421875,1484.5531005859375,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,29,1,0,0,0,1,1,1,1,1,1,1,1,0,0,3169.7353515625,4390.39990234375,4838.56884765625,4085.415771484375,3980.209716796875,4040.504150390625,3210.4033203125,3115.665771484375,0,0
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,758.2421875,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,26,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,205.2686309814453,743.4134521484375,0,0,0
1723.8040771484375,4241.88134765625,4291.72216796875,5042.5322265625,4082.944580078125,3366.479736328125,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,225.77919006347656,1309.57421875,2109.572509765625,2133.625,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,31,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,637.26470947265625,0,0,0,0,0,0,1636.059814453125
586.62091064453125,0,3087.16552734375,4373.138671875,4894.70458984375,4384.0537109375,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,20,0,0,0,0,1,1,1,0,0,1,1,1,1,1,3889.941162109375,1874.5999755859375,656.5819091796875,0,0,2446.410400390625,3680.61376953125,5057.18310546875,2867.128662109375,2663.117431640625
163.17977905273438,3195.637939453125,3257.999755859375,3306.29736328125,3226.987548828125,2744.162353515625,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,53,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1961.5543212890625,2926.267578125,3131.029296875,0,2807.8447265625,3051.9453125,3853.67138671875,2874.02294921875,2912.65234375
1675.75732421875,0,0,0,0,1410.479736328125,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.6009979248047,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819.5230712890625,1498.2216796875,0,0,0,2230.388671875,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,34,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1281.441162109375,1283.800048828125,1015.362060546875,983.578857421875,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,32,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1416.9117431640625,2875.60009765625,0,2420.459228515625,6234.89501953125,4222.31201171875,2609.00537109375,3872.60400390625,4606.60009765625,1090.6243896484375
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,33,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213.8214874267578,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,42,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3999.283935546875,3876.416748046875,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5200.23828125,5365.52734375,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,26,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,243.60000610351562,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201.404541015625,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,29,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4614.76953125,3565.970458984375,0,0,0,0,0,0,0,0
0,219.09129333496094,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192.85565185546875,199.93482971191406,0,455.0352783203125,2536.44482421875,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,33,1,1,1,1,1,0,1,1,1,1,1,1,1,0,515.515380859375,0,22.399999618530273,151.73707580566406,531.7027587890625,125.10052490234375,1006.4898681640625,592.55377197265625,408.2699279785156,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,25,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,711.20001220703125,3723.939697265625,4118.20166015625,4159.95166015625,4367.7587890625,2940.65869140625,3804.0625,583.32269287109375,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,27,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,50.400001525878906,0,119.74003601074219,0,0,0,2635.8740234375,3925.806884765625,4134.40283203125
0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2071.150390625,583.32269287109375,1793.034912109375
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227.205810546875,2585.406982421875,2604.266357421875,2626.970947265625,2719.899658203125,3214.942138671875,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2013.0654296875,2467.5,1938.994140625,2314.058837890625,2101.39990234375,1362.79736328125,1635.0216064453125,1712.5830078125,1676.998291015625,1842.5179443359375
0,0,0,205.78831481933594,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,34,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.09148406982422,0
0,1528.99951171875,12650.697265625,10011.791015625,11836.109375,9966.5869140625,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2929.00244140625,3266.5,3308.199951171875,3342.4697265625,925.13427734375,0,0,0,0,0
721.65313720703125,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,50,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,30,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1816.80517578125,2543.391357421875,1486.0294189453125,1906.800048828125,1728.6680908203125,692.7816162109375,0,0,0,0
384.010498046875,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,18,1,1,1,0,1,0,0,0,0,0,0,0,0,0,608.75823974609375,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,34,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1613.8857421875,0,655.23529052734375,312.20001220703125,2110.137939453125,1391.26513671875,1873.6319580078125,0,1824.829833984375,384.4293518066406
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,36,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4434.58837890625,5303.2001953125,4671.23291015625,5086.1005859375,0,0,0
0,0,0,0,58.921630859375,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,35,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2566.199951171875,1215.314697265625,0,0,0,0,0,221.93255615234375,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,42,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2982.593505859375,0
159.24705505371094,0,0,45.177703857421875,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,31,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1429.4000244140625,1175.6077880859375,1294.332763671875,77.64859771728516,71.26879119873047,78.12276458740234,49.17119598388672,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,33,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,442.2043151855469,0,0,0
0,0,0,0,0,676.79998779296875,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,33,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1333.85693359375,2238.4580078125,3009.38232421875,4516.39990234375,4593.2373046875,4031.247802734375,4164.265625,4007.05126953125,3791.1650390625,4015.647705078125
0,0,0,0,2086.142822265625,3696.233642578125,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,543.86322021484375,2631.7001953125
